no.,story_id,memType,splits,NLLt,NLLc,sequentiality0-1,sequentiality0-2,sequentiality0-3,sequentiality0-4
768,34HJIJKLP6ICAXEMPBAGYNFT90O4VO,recalled,"['I had a memorable event that has stuck with me when I was given the opportunity to buy my dream car.', 'I have always driven a full size pick-up truck and due to my commute to work decided that it was time to downsize and buy a more compact car.', 'I have long wanted a 4 door Audi A3.', 'The style and overall design really attracted me the the Audi line.', 'With a strong financial income and little to no debt I thought that it was time for me to make my dream purchase.', 'I went to my local Audi dealership two weeks before vacation with high hopes of driving away in my dream car.', 'Two dealerships later and a whole lot of negotiating I was given the deal that worked for me and was able to drive away in my brand new Audi A3.', 'It was a cold April night when I finally completed signing my life away and was handed over the keys to my new car.', 'I will never forget the smell of that black and grey leather interior.', 'Also, the feeling of the heated leather seats!', 'Due to the weather that night and how late it was I decided to head home and wait until the next day to go for a nice long ride.', 'I left my house the following day after admiring the exterior of the car and how good it looked parked in front of my house and headed straight for the beach.', 'I know, surprising right?', 'Heading to the beach on a cold April day? Yes!', 'To this day I enjoy my rides to work just a little bit more each day thanks to my beautiful Audi A3.', 'The added bonus is the gas mileage that I get with this car!', 'I would highly recommend this compact sporty vehicle to anyone in the market.', 'Thank you Audi; you have earned yourself a lifelong customer!', 'This was the most positive memorable event that has happened to me over the last few months!']",-4.103806455,-7239.114586,0.058679354201309764,0.17724628757262906,0.25647815,0.404577709
769,3K3R2QNK8CPDUOVY1GW2J9ORWN99U1,imagined,"['So guess what I did?', ""In early November, I went ahead and bought that Virtual Reality set that I've been dying to get."", 'It was on a pre-Christmas sale, and you know I never buy myself anything expensive.', ""I've just been looking into them and they seem like fun and what's the point of working if you never get to buy fun stuff?"", 'I just got to show it to my family.', 'Regina loves it and Ben is obsessed!', ""He's definitely going to go get one now."", ""It's not quite worth as much as I paid for it, because I think it's a bit of a dad and I'll probably get tired of it soon."", ""I mean, it's great for watching movies!"", 'Fun for video games too.', ""Other than that, I can't believe I purchased it."", ""I'm getting buyer's remorse thinking about it."", 'I did get it on sale though.', ""Now I'm trying to justify spending the money."", ""I bought it 2 month s ago, so I can't take it back now."", 'I always do this...punish myself for buying anything.']",-3.870383505,-3700.086631,-0.254610456,-0.176783583,-0.116859312,-0.041785101
770,3UJ1CZ6IZIBEEO1I9LOLSS104B45S0,retold,"[""I've always wanted a VR headset."", ""It's one of those things I've wanted since I was a child."", ""When the technology came out I was super excited to try it out but I didn't have the funds at the time."", 'and it was very expensive.', ""Not too long ago the prices have gone down and it's more affordable, so I've been able to purchase one."", 'I was very excited to show it off to my friends and family.', 'I held a party and let people try it out.', 'Since then multiple people have talked to me about it asking questions.', 'Such as how can they get one, what kind of PC do they need, etc.', ""It's been a blast to be honest."", 'Showing it off to my parents and other family and friends has been incredible.', 'We tried many different types of games.', 'From racing games to horror games, arcade games.', 'We found different types of VR experiences for all the family members.', 'Everyone found something they could get into.', 'It was so amazing seeing non gamers put on the headset and immediately become immersed in the technology.', 'It was truly a wonderful experience.']",-3.5668812,-3837.964171,-0.189116103,-0.062342283,0.058743399,0.2470307090675421
771,34HJIJKLP6ICAXEMPBAGYNFTPPX4VR,recalled,"[""This experience happened when I got something I've been wanting to try my entire life."", 'A VR headset.', 'This has been one of the most anticipated purchases since I was a kid.', 'And I finally got a chance to use it.', 'When I first put it on, I was blown away by how it looked.', 'I felt like this was the future.', 'I completely lost myself in the game I was playing, and for a while, i even forgot I was standing in my living room.', 'This was so much fun.', ""I had a blast, and I couldn't wait to tell others about it."", 'I invited over my friends to try for themselves as well.', 'They were a bit skeptical but once they put the VR headset on, they were blown away just like I was.', 'In the end it was a great experience and I will never forget it.', 'Even my family came over to try it.', 'They also enjoyed it.', 'One of my friends even went out to buy himself one.', 'All in all, they really loved it.']",-3.345322331,-3064.315255,-0.329778249,-0.170209363,-0.110790984,0.07520761
772,3T111IHZ5FCLEW3HXM1XEY1600KR9R,imagined,"['It has been two weeks since I lost my job at the corporation.', 'I am extremely worried about how I am going to make ends meet in the coming months.', 'The city is so expensive to live in and my savings is draining considerably.', ""Job hunting itself feels as though it's a job of its own."", 'Not just a job, but it feels like a full time job.', 'I have to spend most of my waking hours hunting down leads and it bums me out even further because it just feels like im spinning my wheels.', 'The job felt like such a big part of my life, I had been there for 5 years afterall.', 'Making health adjustments to my lifestyle after all these  years is proving difficult.', 'What do you do when your entire life revolved around working at the corporation?', ""Most of my friends are people I've met at the corporation."", ""I hope they will still want to hang out with me even though i'll be seeing much less of them."", 'I must figure out a new way forward.', ""Find a job that I won't hate, find something to get passionate about."", ""Perhaps it's time for a new career."", ""I've been looking into maybe going back to school but I don't know if that's possible right now."", 'I will get back on the job hunt first thing tomorrow.', 'I hope it is a fruitful endeavor.', 'I really miss how things have been.', 'I got comfortable.', 'It was nice while it lasted.']",-3.794612946,-5126.52209,-0.244652609,-0.169820528,-0.091330766,0.10041198450371969
773,34HJIJKLP6ICAXEMPBAGYNFTZ0NV44,recalled,"['Today I lost my job.', ""It really sucks because it's a job I held for 5 years and loved doing."", ""I'm going to miss everyone I work with."", 'This a going to be a very hard time to pick myself up and get back into the swing of things.', 'I just hope I can stay close to the friends I made there.', 'I understand why they had to let me go.', ""Company's change and have to make big decisions."", 'Unfortunately, that resulted in me losing my job.', 'We were over head count.', 'They had to let someone go.', 'With me having a recorded I was the one that got picked.', 'It makes sense, but still sucks.', ""I won't let it get to me to much."", ""It's upsetting but I'll do all I can to get back on my feet."", 'Going to start looking for a new job soon.']",-3.741725057,-2798.810343,-0.46514924,-0.346518922,-0.306693883,-0.131566531
774,32Q90QCQ1T7GMOH3FD8M50G3MP6KEV,imagined,"['A few months ago, I went to the Big Dog Rescue to volunteer on a Sunday.', 'After a one hour orientation, where they showed me the grounds and pens,  and a video about how to interact with the dogs, I was given a dog to walk around the lakeside.', 'It was an easy enough task, and the dog, named Betty, was eager, happy, and easy to handle.', 'I had no trouble, until a group of volunteers coming from the opposite direction with their dogs attempted passed us.', 'All the dogs started to bark and pull at their leashes.', 'A few started to fight, and it caused some of the volunteers to panic.', 'Eventually, we all gained control and finished the walk without further problems.', 'I returned Betty to her pen after the walk, then went to ask what else I could do.', 'I was given the task of washing up the linens, beddings and toys in the laundry room.', 'After that, I did the dog and cat dishes (yes, they have cats, too.)', 'I was there only four hours, but it  felt longer because this is, after all, Florida, and boy is it hot!', 'I signed up for most Sundays to volunteer over the summer.', 'It feels good to help with such a good cause!', 'Also, it is alot of fun to work with dogs, who really appreciate your company.', 'There are many people who volunteer with this program.', 'There was alot of publicity on it in the news after they rescued many dogs from China who were about to be sold for a dog meat festival.', 'I saw some of those dogs myself.', ""I can't imagine people eating them.""]",-3.987079495,-5996.56756,0.009134204,0.1304230226985017,0.18959858786001194,0.3543059092395997
775,3GLB5JMZFYH6SW7KTRCN1Q6PR9PDGV,retold,"['I was feeling very depressed and stressed out about a lot of things going on in my life.', 'It had been going on for a little while.', 'I tried many things to try to make myself feel better.', 'I needed a change to try to make myself feel better.', 'I decided to go get a dog.', 'I knew that growing up I had a dog that I loved and it always made me feel better.', 'I made the decision to go and get a puppy.', 'When I went to adopt a puppy, I saw one that looked very similar to one I had growing up.', 'I knew it was one that I needed to get.', 'On the spot I did the paper work and took that puppy home with me.', 'Almost immediately once I saw the puppy I fell in love with it.', 'The puppy was very cute and happy.', 'Everything in my daily life changed after that moment I got the puppy.', 'A lot of the stress in my life went away because I was a lot happier.', 'It became one of the most important decision in my life thus far.']",-3.280852795,-3080.720774,-0.066623544,0.1354631329864664,0.16936392171057513,0.24492516425239153
776,34J10VATJGKEDWHKO1IAM1Q4DK1IQI,recalled,"['I went to get a shelter dog a couple of months ago.', ""When I was growing up I've had a dog that was my best friend."", 'My dog passed away a few years ago and I became very depressed and my life really slowed down.', 'A couple of months ago I decided it was time to get a new dog to see if it will help my depression.', 'I went to the animal shelter to see if I could adopt a puppy.', ""When I got there, there weren't that many left but I saw one that looked like the dog I had growing up."", 'I immediately fell in love with that dog and knew it was the one I wanted and needed.', 'From the very first day I took him home it made my mood so much better.', ""It has made me so happy and I'm so glad I made that decision."", ""I spend pretty much all day with that dog besides when I'm at work."", 'When I go out anywhere I take him with me.', 'It started hanging out with my friends more and being more social as well.', ""Whenever I'm feeling stressed or depressed I would go take him to the park and it would make me feel better."", ""We go out on walks a lot so I'm also getting more exercise as well."", ""He's going to be my best friend for a very long time.""]",-3.133337038,-3625.270953,-0.0326025,0.052696916411757666,0.14845231195296993,0.2602826773151561
777,3Z4AIRP3C7ZNMNMY28SWOA5B2GO1XG,imagined,"['It happened so fast.', '12 weeks ago, I was eating normal and working out everyday.', 'I started feeling chest pains daily but never really paid any attention to it.', 'I would come home and eat dinner with my family and talk to them about it.', ""I went to a doctor but they didn't see anything."", 'I went out running one day, and my chest started hurting really bad.', 'I started grasping it onto my chest and I called 911.', 'They reported to my location almost immediately.', ""I was able to call my family, but I couldn't speak so they couldn't get told til a paramedic arrived."", 'They hauled me to the hospital where they luckily got me taken care of.', 'My whole family was there which made the process a lot better.', ""I wasn't able to go to work and help my family out with that, but thankfully we had savings."", 'It was a terrible feeling.', 'I will always get myself checked by multiple doctors now.', 'Thank you God for being alive still.']",-3.951346372,-3765.633093,-0.186854282,-0.114352028,-0.072303389,0.026510411310811666
778,34J10VATJGKEDWHKO1IAM1Q4M3AQIA,recalled,"['On July 4th, I was admitted to Kaiser Hospital in Los Angeles while suffering what turned out to be a heart attack.', ""It has begun the previous day and the uncomfortable feeling just didn't go away."", 'At 3:30 AM, I drove from the San Gabriel Valley to the facility, about 15 miles away.', 'My friends still think I was nuts and my family agreed, saying that this apple did not fall far from its tree, seeing that my dad did the same thing when he had his heart attack at 65.', 'While at the emergency ward, I began to get suspicious and came up with this conclusion:  the more different doctors visit you in a two hour period, the more serious the condition.', 'For the next few hours, I was prodded, tested and sent to another hospital where two stents were inserted to make the ""widow maker"" work better (it was 90% blocked).', 'Within a few days, I was released.', 'However, the world I knew for 61 years changed with those three days.', ""Probably the greatest challenge wasn't so much the junk food that consumed this average baby boomer so much as the time I had to take to make that work."", 'Seasoning food without salt takes creativity.', 'Substituting fruits and whole wheat involves careful planning at a store.', 'If i eat out, I have to check the menu more carefully to eliminate anything with too much sodium, or with processed sugar.', ""In short, this new diet demands attentitveness, something I ignored when it came to health, but didn't when it came to work."", ""I'm not through though."", 'In a few weeks, I have to meet with a cardiac surgeon.', 'Yeah, bypass.', ""That means a few months recovery at a time where I don't think I have the strength or resources to fully get back on my feet."", 'But I have friends and family and my own tenacity.', 'I can prepare a salmon, I can rise up from however many bypasses they have to put in.']",-4.280788401,-7936.581695,-0.218249209,-0.100929923,-0.057984425,0.090369564
779,3KJYX6QCMAX2DFX7SIXK4P4CHB9JV7,imagined,"['I have been trying to get out and be more active lately.', ""My doctor initially told me it would be a good idea to help ease my symptoms, but I'm starting to really enjoy being out and about."", 'About three months ago I was especially restless one morning and opted to take myself out for a day of fun.', 'I hit the local mall and walked all through my favorite stores.', ""I probably spent a full hour in Macy's alone."", ""I bought a pair of new sandals and a really cute beach hat too, which are things that coincidentally help reinforce this new lifestyle I'm trying out."", 'After shopping I stopped into a new restaurant that opened near the mall.', 'It felt odd to eat by myself, but after a few minutes I really started to enjoy it.', 'I almost felt like some important business person.', 'My steak was perfectly cooked and I even had a margarita to drink.', ""By this point I really started to feel my legs getting achy, and the 100 degree temperatures outside didn't exactly help things too much."", ""Against my better judgement I ended up deciding to see a movie to cool down, but found myself frustrated when I realized the theater's air conditioning was turned off."", 'Who turns off AC in 100 degree heat?!?', 'I ended up finishing the movie, but my legs were not in great shape and I was feeling quite dehydrated.', 'After sitting on a bench for a bit to gather my thoughts, I determined that I should not try to get home in this shape.', 'Thankfully my good friend Judith answered her phone and was willing to come get me and take me home.', 'I apologized to her for overextending myself on this day, but I think she understood how much I enjoyed my independence.', 'Next time I might have to take it a little easier on these hot days!']",-3.826354666,-6688.467956,-0.126700533,-0.010827307,0.061051389,0.12692258617080343
780,34J10VATJGKEDWHKO1IAM1Q4NR7QIK,recalled,"['Back in May I finally mustered up the courage to go on a fast to improve my rapidly deteriorating health.', 'I knew this was necessary to completely reset my immune system and also to improve my mindset and bring me back down to earth.', 'My drinking and eating habits had been spinning out of control and experience has taught me that this was the best solution.', 'I succeed for 11 days!', 'Very proud of myself, I tried to ease my way back into some semblance of a life.', 'One morning I woke up so restless and energetic that I decided it was time to revisit one of my favorite haunts: a place called Town Square.', 'There I knew that I could get a quality lunch with good company and a nice glass of rose wine.', ""I also needed to do some shopping and figured I could grab a snack and catch a movie; something I hadn't done in a long time."", 'The problem arose, however, as soon as I arrived.', 'Suffering already from fatigued having had to wait in the increasing heat for a bus, shopping was a bit difficult.', 'I found respite in the changing rooms.', 'I was able to purchase the items I wanted, however, and proceeded to the bar to dine!', 'Two lovely fish tacos, the special of the day which included the glass of wine all for only $12.', 'I was very proud of myself.', 'But here I hesitated.', 'I knew that eating would make me tired and thought maybe I should just Uber it home and catch a movie online somewhere.', 'But no, stubborn me persisted in going to the movie theater.', 'The heat was vicious by this early afternoon hour.', 'I barely was able to drag myself to the theater and certainly some people thought I was drunk!', 'How embarrassing!', 'I finally had to call a friend to come pick me up.', 'Four hours later I made it home.', 'What a horrible day....']",-4.260961889,-7597.295048,-0.223790801,-0.131283857,-0.094151088,-0.005971575
781,33NF62TLXKOOX43VTEJD2GTWPAMKJQ,imagined,"['One week ago today, I gave birth to a healthy baby girl!', 'We have named her Kia Jane.', 'I never knew I could love another being this much!', 'All it took was one look at her and I knew that my life had forever changed.', 'Kia is perfect in every single way I could imagine.', 'I ended up having to be induced because my water broke while I was cooking dinner on the stove, but no contractions at all.', 'The doctors were worried that I could get an infection so they decided it was best not to wait for her to come on his own.', ""I was really nervous about this, it's absolutely not what I had in my birth plan."", 'Then again, when does life ever go as planned?', 'I hate to admit, but I did ask for pain medication and honestly I am so glad I did.', ""She really didn't want to come out so they had to use a vacuum assist for her to finally be born."", 'I was worried her little head would look like a cone but it looks just fine!!', 'I got to hold her right after she came out and it was love at first sight!!!', 'I think my birth journey says something about this little girls personality, she is stubborn just like her daddy!', 'Speaking of Dad, he has been so helpful getting up with her in the middle or the night.', 'Hard to believe but he is even changing diapers!', 'I cant wait to watch each milestone!', 'My mom says to enjoy every minute of this because before I know it she will be all grown up.', 'She is right I know!']",-4.111624188,-5908.403958,-0.026207642,0.095522621,0.1830170984145183,0.26092115528721527
782,3S96KQ6I9NQAX1TQDRBU09LF3OJTD0,retold,"['It was August 15th and I was scheduled to come in for an induction.', 'I arrived at the hospital early, around 6am.', 'I got checked in and got my bed.', 'Around 8am I was visited by my OB and given pitocin to start labor.', ""I couldn't feel it for a while."", 'Around noon, my OB came back in and we discussed how things were progressing.', 'It was going pretty slowly so we thought it would be a good idea to break my water.', 'I decided to get my epidural first, since I wanted a relatively pain free birth.', 'After the epidural was placed, I felt pretty sick.', 'I had to be given some medicine to help raise my blood pressure and to help reduce the nausea.', 'After a while I started to feel better.', 'My water was broken and labor started to progress, though things were still slow.', 'I spend most of the afternoon dozing off in between commercial breaks.', 'I managed to watch some of The Force Awakens and one of the Avengers movies.', 'Around 8pm I was ready to start pushing.', 'I was worried about this part because it was where I had trouble with my first child.', 'I was already tired from laboring all day and from not having any food to eat.', 'I pushed for a couple hours and was so close but was having the same problem that I had the first time.', ""Baby's heart rate was starting to drop with each push so about 20 minutes before 11pm my doctor decided to use the vacuum to extract my daughter."", 'With one push, she was out.', 'The delivery went better than my first.', 'I was able to hold my daughter right after the delivery.', 'She was much bigger than the scanning ultrasound said she would be.', 'She had a great apgar score and cried for about half an hour straight after the delivery.']",-3.907272043,-6704.878825,-0.155758064,0.001776338,0.063086689,0.19384499886285989
783,34MAJL3QP59SYOC3514AFSNA6P843A,recalled,"['I recently gave birth to my second child.', 'She was born a few days ago.', 'She was induced at 39 weeks gestation.', 'The induction went very well and I was pretty comfortable during the whole process.', 'I got an epidural early on.', 'I felt no pain until it was time to push.', ""Even then, it wasn't that bad."", 'I was nervous about pushing her out because I had problems with my first child.', 'The same issue happened with my second so she had to be delivered with a vacuum.', ""I was concerned I had to have a C-section but my doctor did a good job to make sure that didn't happen."", 'The most memorable part of the experience is when the nurse held her up for me to see.', 'I was surprised at how big she was since she was supposed to be very small.', 'She handed her to me and she got to lay on my chest.', 'She came out basically perfect with little bruising to her head but she sure cried a lot for the first half hour!', 'It was a very tiring but good experience overall, even though I never want to give birth again.', 'She is a good baby.']",-3.708057465,-3908.292569,-0.122021379,0.06074829,0.099827515,0.22332320705426012
784,3A0EX8ZRN9ADZQU0917ND0PUFIFYB3,imagined,"['Dear Diary,A couple months ago I started something crazy.', 'I saw an ad for some detox tea on the tv and decided to order it.', 'It took a couple days to get here and I was really worried that I was just wasting my time and money.', 'Still my curiosity got the best of me and I decided to try it.', 'It tasted awful, like seriously, the worst thing I have ever purposely drank.', ""At first I really didn't see anything happening, other than excessive use of the bathroom."", 'But after two or three days and around ten pound of bad stuff being removed from my body I began to believe it was actually working.', ""It worked really well for like two weeks, and then it wasn't really doing anything anymore."", 'This kind of disappointed me but I was determined to keep going, and keep getting my body healthier.', 'So a month ago I started a different way, I started getting more sun, and eating more raw foods.', 'I went on walks, and just tried to let my body detoxify as naturally as possible.', 'It helped a lot, After a week or so of that I began to lose weight and could feel myself becoming stronger.', 'It has been a wild ride.', 'From things I never thought about to becoming a crazy important part of my life.', ""But I am happy that It has because I don't think i could be the person I am today without this journey.""]",-3.638938516,-4825.232472,-0.130744125,-0.032619925,0.007781769,0.065305016
785,3300DTYQT332XRFYSISJ1MSDJTLEQ0,retold,"['As part of a personal search for lifestyle practices that could enhance health, I began exploring the area of detoxification.', 'Our bodies are wonderfully designed with complex pathways designed to eliminate toxins.', 'As apart of my self-learning, I began to research the supplement, alpha-lipoic acid.', 'Convinced that this supplement could be beneficial, I began taking this common supplement.', ""If one believes the hype, one could expect miraculous improvements in one's health if detoxification is impaired."", 'Upon taking the supplement, I noticed unexpected physical responses that were not in line with improvement in health.', 'This caused me to dig deeper into this supplement.', 'In the process, I came across the knowledgeable scientist from Quicksilver Scientific, Dr. Christopher Shade.', 'It was during one of his presentations that I learned how the body can have blocks in detoxification as a result of exposure to toxic mold.', 'This surprising fact caused a light bulb to go off in my mind.', 'I had personal experience with toxic mold exposure, and this fact led me to believe that my unexpectedly lackluster response to alpha-lipoic acid may be due to a mold-induced block in my own detoxification system.', 'Thankfully, there are good strategies for dealing with this sort of block in detoxification, and products designed carefully and comprehensively to assist in maximizing activation and functioning on the detoxification system.', 'I encourage any reader to explore the Quicksilver Scientific range of detox products, and especially the Push Catch System, as well as to take advantage of the available teaching resources and seminars presentations available online from Dr. Christopher Shade.']",-4.060473972,-7008.378076,-0.000231345,0.13044657913100588,0.19126891765230258,0.33111653710460587
786,34MAJL3QP59SYOC3514AFSNA7TD34N,recalled,"['Recently, I began taking a dietary supplement known as alpha lipoic acid.', 'I started taking i because I learned that this naturally occuring compound is purported to be a highly beneficial compound with trong anti-oxidant and detoxification-supporting properties.', 'The supplement is also used to support liver function and help alleviate neuropathy.', 'Upon taking recommended a dosage, I developed back pain.', 'As a scientist, I began scouring medical literature as well as watching biomedical presentations.', ""I began a intellectual journey in learning about the body's mechanisms for detoxification."", 'One of the most important scientists to help educate me in this area was Dr. Christopher Shade, CEO of Quicksilver Scientific (a company that specializes in biological testing of toxins and supply of carefully formulated nutriceuticals designed to help promote detoxification.', 'Through Dr.', 'Shade, I bean to understand the body;s complex and intricately choreographed mechanisms for identifying, tagging, mobilizing, and eliminating toxins from the body.', 'In addition, I learned about environmental factors that could lead to a block in detoxification.', 'In my case, my medical history and symptomology supported a block in detoxification created by a significant exposure to toxic mold.', ""As it turns out, mold biotoxins can block the body's ability to clear a number of toxins, including heavy metals, and that without removal of this block, use of other methods that stimulate portions of the detox process (such as alpha lipoic acid), may be hindered."", 'This can put undue stress on the liver and kidneys.', 'Fortunately, Dr.', 'Shade also was instrumental in recommending a simple dietary remedy to this mold toxin-induced block to detoxification.', 'After a very short amount of time, my troubles were greatly diminished.', 'I am grateful to Dr.', 'Shade for his knowledge  and insight, which has enabled me to proceed in a lifestyle of detoxification as well as identify mold biotoxin as a source of many of my chronic health issues.']",-4.150103076,-8569.962852,-0.307003255,-0.154081572,-0.011060077,0.18687891191947603
787,3TYCR1GOTD5PHPQHW0Y05AU08N6ZLY,imagined,"['I have been unlucky with love for much of my life.', ""It's crazy because the same can be said for my friend Megan."", 'Megan and I went to college together and lived in the same apartment complex for three years.', 'We have always been close but never really spoke of being interested in each other romantically.', ""It's funny but we just never seemed to be single at the same time."", 'Then one night we were out with another friend at a bar together and joked about how we should just give up looking for a partner and date each other.', 'It was then that a light bulb seemed to go off in both of our heads.', 'Our other friend ended up leaving early so we just chatted all night and eventually went home together.', 'We hit it off perfectly.', 'We have always had great chemistry together and shared many interests, so it made sense.', 'We also appeared to be very much attracted to each other.', 'This only happened a month ago, but we still have yet to inform some of our good friends.', 'Most of them will think we are crazy too.', 'But sometimes that can be inevitable with a big group of friends like we have.', 'I know right now that Megan and I seem like a perfect match.', 'Hopefully we will last and can continue to have fun together, regardless of what our friends say.']",-3.571610927,-4585.948431,-0.147247482,-0.0464831,0.000280064,0.096454241
788,3570Y55XZQ59Q72BPNZ1EBGQPF9YGI,retold,"['I am a recovering alcoholic and she is a recovering codependent.', ""People of the same gender aren't supposed to sponsor one another in 12-Step programs."", 'But I ended up sponsoring her.', 'I helped her work the 12 Steps of Alcoholics Anonymous; she worked the Steps on her codependency.', 'We kept things ""professional"" and friendly for a few months.', 'But being that close to someone and watching her grow and learn to be happy and care for herself made me sort of fall in love with her.', 'I told her about my feelings and we started dating.', ""The relationship was taboo in that it's very frowned upon to date a sponsee."", 'It is also frowned upon to sponsor someone in a different 12-Step program.', 'But we became romantically involved anyway.', 'It was very difficult to talk about this with anyone because we got very little support, as would be expected.', 'But things are going well with us.', 'We have more or less proved everyone wrong.', 'We are very happy, and, to be honest, we are one of the healthiest couples I know.', 'I have high hopes for us, and she does, too.']",-3.884844334,-4226.710636,-0.207888084,-0.024438829,0.06566034,0.19644103318474881
789,34MAJL3QP59SYOC3514AFSNA7VK43Z,recalled,"['I recently went on a date with a girl.', ""She's an old girlfriend of mine."", ""And I'm sponsoring her in a twelve-step program."", 'Getting romantically involved is very taboo in a twelve-step program, especially among sponsors and sponsees.', 'But she came to visit me.', ""We hadn't seen each other face-to-face in years."", 'When she showed up, we immediately started flirting.', 'We went out to eat that night.', 'She ended up staying the night.', 'We became romantically involved even though both of us sort of knew better.', ""But we've been doing great since."", 'We decided that we wanted to get closer.', 'It was worth the risk, we both agreed.', 'I must admit, the ""wrong"" nature of what we did sort of made it more appealing.', 'I think she would agree with that.']",-3.572646025,-2758.082731,-0.457697249,-0.256681334,-0.181387632,-0.034246176
790,3P59JYT76M6NURVAG2RD4QUB6E6T21,imagined,"['Just about 5 months ago now, I reached an all time low.', 'I had been unemployed by then for six months after an unexpected layoff.', 'I was turning in applications everywhere and not so much as receiving a call back in return.', 'I had no one to help me in the immediate area and my meager savings was running out fast.', 'I was having to consider selling my car or sell blood or something to make ends meet.', 'My outlook on life shifted and I was beginning to lose hope.', 'I had a friend out of nowhere reach out to me one weekend offering me a position where she works in an office for the sewer plant.', ""The job didn't pay much and I was kind of embarrassed to go to work for the sewer plant of all places."", 'I was kind ready to brush off the offer but something told me to just check it anyway.', 'So I did.', 'On the following Monday, I came into the office for an interview.', 'I immediately felt at ease.', 'The office was small and very friendly.', 'It turns out a couple of people I knew from the lay off had acquired jobs at the office as well.', 'My interview went great, which never happens for me.', 'I was offered a bump up on the pay due to past experience.', 'The benefits that were offered far exceeded my expectations.', 'I took the job before leaving.', ""I've now been working at the plant for awhile and things couldn't be better."", ""I'm being trained for a supervisor role and have made some really good friends while on the job."", ""I couldn't ask for more."", 'This has been the answer to my prayers.']",-3.981111365,-6091.100388,-0.130813724,-0.004824407,0.036155227,0.16780097765951663
791,3G5W44VEU84E62DUL8YA531FJ3VGKY,retold,"['I have been off work for over 6 months.', 'I really need to find a job.', 'I need a job I can handle.', ""With my health issues I just can't stand for long periods of time."", 'Just a trip to the grocery store is sometimes hard on me.', 'I have scleroderma and I really need a job that I can sit.', 'I also have a lot of doctor appointments.', 'It is only 4 hours a day and it is office work.', 'It is work I really enjoy.', 'I know the people I will be working with.', 'There are only 2 other people there plus the board of directors.', 'They meet once a month on the 3rd Wednesday.', 'I know 2 of them.', ""Working only to noon every day will let me schedule all of my doctor appointments for the afternoon so that I won't have to miss work and the money I would earn."", 'If I have to adjust my schedule, it is ok to make up the time I miss.', 'I only live 12 minutes from work.', 'It is great.', 'I leave at 7:45 most days and I am at work before 8.', 'The more I am there the more I meet new people or catch up with people I have not seen in years.', 'They come in to pay their sewer bills.', 'I also am in charge of letting people know when they are late and have delinquent accounts.', 'Sometimes they get very upset with me.', 'Part of my job is filing liens on the people who do not pay and do not contact us.', 'It is a lot of work sometimes, but I really enjoy this job and it came at just the right time for me.']",-3.669990637,-5222.396676,-0.234059499,-0.063108682,0.026592757,0.10473950205953653
792,34MAJL3QP59SYOC3514AFSNA9JO34G,recalled,"['I have been unemployed for approximately 6 months.', 'I  sprained my ankle at work and I have been laid off from the job.', 'In the spring, April 2019, my unemployment compensation will run out.', 'I have been applying for jobs and interviewing, but could not find anything.', 'I was really getting discouraged.', ""I have health issues and some jobs I just can't do anymore."", 'I am unable to stand on my feet for long periods of time.', 'That cut out a lot of jobs.', 'One evening, my son called me and told me he had seen a job in the newspaper and thought I should call.', 'It was an office manager job at the sewer plant in the small town my parents live in.', 'I knew the people who worked there and the person doing the hiring.', 'I called him immediately and he wanted to me to send him my information.', 'He said he thought I would be perfect for the job.', 'I met with him the next week and was offered the job.', 'I was so happy.', 'The job is only part-time, but that works great for me.', 'I am able to work in the mornings and go to doctor or physical therapy appointments in the afternoons.', 'I am so excited to start this job.', 'I will be the office manager.', 'I know I will have a lot to learn, but I am so looking forward to it.', 'I hope this is the start for a better future for me.', 'I will be doing the work I like and I will be able to do it without putting more strain on my body.']",-3.485772827,-4918.42546,-0.180807723,-0.001154926,0.058414709939835774,0.34554424311193355
793,3N1FSUEFL6MQGGE0YQAMS19MRPZ4DE,imagined,"['I had the best day at work today.', 'I love this new job more than I ever thought possible.', '6 months ago I really thought my life was over when I quit my job with no plan for the future.', 'I admit now I quit on an impulse, but it felt right.', 'I had been getting harassed at work by this horrible employee named Jan. She was inappropriate and rude to everyone, and no one stood up to her.', 'I was trying to complete a project at the office while everyone else was enjoying the Christmas party.', 'Jan kept coming into my office to ask me to drink with her and to dance, it was obnoxious.', 'She was obviously drunk,.', 'I asked her several times to leave me alone and she would not stop touching me and harassing me.', 'After an hour of the constant annoyance I snapped.', 'I told her exactly what I thought of her and how terrible she was.', 'Everyone just stood and watched.', 'No one joined in or had my back.', 'I was distraught.', 'My supervisors watched me be harassed and did nothing.', 'After my outburst I knew I was done at that company, so I quit.', 'I just grabbed my things and walked out.', 'I remember getting in my car and crying my eyes out.', 'I needed that job.', ""I hadn't done anything wrong."", 'I really thought my life was over.']",-4.023026703,-5073.036673,-0.228589645,-0.12443588,-0.043296678,0.2185315855711658
